Standard,Frequency(Hz),Channel BW(Hz),Data Rate/MCS Index,Frame Format,Payload Length,Power Level,PER(%),Measurment Time(s)
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-17.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-18.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-19.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-20.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-21.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-22.000000,1.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-23.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-24.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-25.000000,0.500000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-26.000000,1.500000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-31.000000,0.500000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-36.000000,0.500000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-41.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-46.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-51.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-56.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-61.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-66.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-66.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-67.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-68.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-69.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-70.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-71.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-72.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-73.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-74.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-75.000000,0.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-76.000000,1.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-77.000000,11.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-78.000000,40.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-79.000000,86.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-80.000000,100.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-81.000000,100.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-82.000000,100.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-83.000000,100.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-84.000000,100.000000,
802.11 A/G OFDM,2437000000.000000,20000000.000000,54Mbps,OFDM,634,-85.000000,100.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-15.000000,0.000000,1.863000
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-16.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-17.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-18.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-19.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-20.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-21.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-22.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-23.000000,0.500000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-24.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-25.000000,1.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-26.000000,0.500000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-31.000000,0.500000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-36.000000,0.500000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-41.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-46.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-51.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-56.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-61.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-66.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-66.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-67.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-68.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-69.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-70.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-71.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-72.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-73.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-74.000000,0.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-75.000000,1.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-76.000000,4.500000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-77.000000,14.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-78.000000,52.500000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-79.000000,81.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-80.000000,99.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-81.000000,100.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-82.000000,100.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-83.000000,100.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-84.000000,100.000000,
802.11 A/G OFDM,2442000000.000000,20000000.000000,54Mbps,OFDM,634,-85.000000,100.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-15.000000,0.000000,1.881000
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-16.000000,0.500000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-17.000000,1.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-18.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-19.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-20.000000,0.500000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-21.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-22.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-23.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-24.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-25.000000,0.500000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-26.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-31.000000,0.500000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-36.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-41.000000,0.500000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-46.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-51.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-56.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-61.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-66.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-66.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-67.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-68.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-69.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-70.000000,0.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-71.000000,1.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-72.000000,1.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-73.000000,1.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-74.000000,4.500000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-75.000000,17.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-76.000000,16.500000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-77.000000,27.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-78.000000,60.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-79.000000,81.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-80.000000,100.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-81.000000,100.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-82.000000,100.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-83.000000,100.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-84.000000,100.000000,
802.11 A/G OFDM,2447000000.000000,20000000.000000,54Mbps,OFDM,634,-85.000000,100.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-15.000000,0.500000,1.878000
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-16.000000,0.500000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-17.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-18.000000,0.500000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-19.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-20.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-21.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-22.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-23.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-24.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-25.000000,0.500000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-26.000000,1.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-31.000000,1.500000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-36.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-41.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-46.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-51.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-56.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-61.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-66.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-66.000000,0.500000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-67.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-68.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-69.000000,1.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-70.000000,4.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-71.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-72.000000,0.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-73.000000,8.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-74.000000,21.500000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-75.000000,29.500000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-76.000000,27.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-77.000000,32.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-78.000000,56.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-79.000000,91.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-80.000000,100.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-81.000000,100.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-82.000000,100.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-83.000000,100.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-84.000000,100.000000,
802.11 A/G OFDM,2452000000.000000,20000000.000000,54Mbps,OFDM,634,-85.000000,100.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-15.000000,1.000000,1.862000
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-16.000000,0.500000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-17.000000,0.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-18.000000,0.500000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-19.000000,0.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-20.000000,0.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-21.000000,0.500000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-22.000000,0.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-23.000000,0.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-24.000000,1.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-25.000000,1.500000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-26.000000,1.500000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-31.000000,2.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-36.000000,0.500000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-41.000000,0.500000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-46.000000,0.500000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-51.000000,0.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-56.000000,0.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-61.000000,1.500000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-66.000000,0.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-66.000000,0.500000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-67.000000,0.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-68.000000,0.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-69.000000,0.500000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-70.000000,0.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-71.000000,1.500000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-72.000000,10.500000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-73.000000,18.500000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-74.000000,29.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-75.000000,31.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-76.000000,4.500000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-77.000000,7.500000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-78.000000,30.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-79.000000,79.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-80.000000,100.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-81.000000,100.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-82.000000,100.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-83.000000,100.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-84.000000,100.000000,
802.11 A/G OFDM,2457000000.000000,20000000.000000,54Mbps,OFDM,634,-85.000000,100.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-15.000000,0.000000,1.877000
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-16.000000,1.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-17.000000,0.500000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-18.000000,0.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-19.000000,0.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-20.000000,0.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-21.000000,0.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-22.000000,0.500000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-23.000000,0.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-24.000000,1.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-25.000000,1.500000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-26.000000,1.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-31.000000,0.500000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-36.000000,0.500000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-41.000000,0.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-46.000000,0.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-51.000000,0.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-56.000000,0.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-61.000000,0.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-66.000000,0.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-66.000000,0.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-67.000000,0.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-68.000000,0.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-69.000000,1.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-70.000000,3.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-71.000000,10.500000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-72.000000,14.500000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-73.000000,20.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-74.000000,29.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-75.000000,25.500000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-76.000000,31.500000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-77.000000,36.500000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-78.000000,47.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-79.000000,78.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-80.000000,100.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-81.000000,100.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-82.000000,100.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-83.000000,100.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-84.000000,100.000000,
802.11 A/G OFDM,2462000000.000000,20000000.000000,54Mbps,OFDM,634,-85.000000,100.000000,
802.11 A/G OFDM,2467000000.000000,20000000.000000,54Mbps,OFDM,634,-15.000000,0.000000,1.880000
802.11 A/G OFDM,2467000000.000000,20000000.000000,54Mbps,OFDM,634,-16.000000,0.500000,
802.11 A/G OFDM,2467000000.000000,20000000.000000,54Mbps,OFDM,634,-17.000000,0.000000,
802.11 A/G OFDM,2467000000.000000,20000000.000000,54Mbps,OFDM,634,-18.000000,0.000000,
802.11 A/G OFDM,2467000000.000000,20000000.000000,54Mbps,OFDM,634,-19.000000,0.000000,
802.11 A/G OFDM,2467000000.000000,20000000.000000,54Mbps,OFDM,634,-20.000000,0.000000,
802.11 A/G OFDM,2467000000.000000,20000000.000000,54Mbps,OFDM,634,-21.000000,0.000000,
802.11 A/G OFDM,2467000000.000000,20000000.000000,54Mbps,OFDM,634,-22.000000,0.500000,
802.11 A/G OFDM,2467000000.000000,20000000.000000,54Mbps,OFDM,634,-23.000000,0.000000,
