Channel Frequency(Hz),Power Level(dBm),Channel Bandwidth(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ demod Meas Time,RMS EVM(dB),Min Peak Power(dBm),Max Peak Power(dBm),Avg. Power(dBm),Min Avg. Power(dBm),Max Avg. Power(dBm),Frequency Offset(ppm),SampleClockOffset(ppm),LO Leakage(dB),GainImbalance(dB),Skew(deg),RMS Phase Noise(deg),SpectralFlatnessMargin(dB), Min SpectralFlatnessMargin(dB),Min SFM Subcarrier Index
5805000000,1,20000000,7,Mixedmode,0.064,0.022,-32.83,10.85,11.13,2.14,1.97,2.26,-10.44,-9.12,-20.65,-0.02,-0.04,0.58,1.29,1.32,-25
5805000000,2,20000000,7,Mixedmode,0.064,0.026,-33.19,9.87,11.17,1.63,1.45,1.73,-10.4,-9.99,-20.13,-0.01,-0.09,0.51,1.27,1.29,-26
5805000000,4,20000000,7,Mixedmode,0.065,0.023,-31.53,11.68,12.32,3.6,3.57,3.63,-10.46,-8.76,-21.94,-0.04,-0.1,0.55,1.31,1.24,-25
5805000000,6,20000000,7,Mixedmode,0.064,0.027,-32.6,14.95,15.16,5.8,5.79,5.81,-10.35,-10.31,-23.6,-0.03,0.01,0.48,1.19,1.09,-25
5805000000,8,20000000,7,Mixedmode,0.064,0.024,-33.94,16.81,17.53,8.02,7.99,8.04,-10.51,-9.03,-25.67,-0.04,-0.09,0.5,1.29,1.34,-27
5805000000,9,20000000,7,Mixedmode,0.066,0.028,-32.42,17.09,18.41,8.89,8.86,8.93,-10.44,-9.61,-26.59,-0.07,0,0.57,1.19,1.06,-25
5805000000,10,20000000,7,Mixedmode,0.064,0.027,-33.64,18.05,19.08,9.82,9.78,9.9,-10.43,-9.53,-27.61,-0.08,0.03,0.53,1.24,1.25,-26
5805000000,12,20000000,7,Mixedmode,0.065,0.027,-32.36,20.52,20.93,11.76,11.71,11.8,-10.52,-12.69,-30.17,0.01,-0.21,0.52,1.24,1.26,-26
5805000000,14,20000000,7,Mixedmode,0.064,0.023,-33.52,22.12,22.75,13.75,13.65,13.81,-10.53,-8.98,-29.68,-0.02,0.03,0.52,1.23,1.22,-26
5805000000,15,20000000,7,Mixedmode,0.063,0.027,-30.98,22.64,23.25,14.79,14.72,14.85,-10.4,-12.35,-31.85,0.01,0.15,0.62,1.19,1.14,-26
5825000000,1,20000000,7,Mixedmode,0.065,0.023,-34.38,10.81,11.72,2.21,2.15,2.33,-10.42,-11.43,-21.07,-0.03,-0.1,0.51,1.29,1.3,-25
5825000000,2,20000000,7,Mixedmode,0.063,0.026,-33.96,9.58,10.6,1.56,1.46,1.76,-10.52,-9.85,-20.32,-0.03,-0.27,0.47,1.3,1.27,-26
5825000000,4,20000000,7,Mixedmode,0.063,0.022,-34.36,11.68,12.92,3.74,3.71,3.75,-10.46,-10.6,-22.23,0.01,-0.18,0.55,1.26,1.27,-24
5825000000,6,20000000,7,Mixedmode,0.064,0.028,-34.33,15.11,15.4,5.88,5.83,5.94,-10.43,-9.73,-24.04,0.05,-0.22,0.51,1.27,1.32,-27
5825000000,8,20000000,7,Mixedmode,0.064,0.023,-34.32,16.34,17.38,7.96,7.94,7.98,-10.49,-11.75,-24.45,0,-0.12,0.47,1.27,1.28,-24
5825000000,9,20000000,7,Mixedmode,0.064,0.028,-35.83,17.35,18.29,8.88,8.85,8.93,-10.43,-9.45,-27.16,-0.01,-0.11,0.45,1.26,1.25,-25
5825000000,10,20000000,7,Mixedmode,0.065,0.027,-33.89,18.95,19.48,10.09,9.97,10.18,-10.45,-7.96,-28.43,-0.02,0.08,0.47,1.23,1.21,-25
5825000000,12,20000000,7,Mixedmode,0.064,0.027,-35.33,20.02,21.04,11.82,11.74,11.87,-10.35,-9.4,-30.94,-0.02,-0.07,0.62,1.23,1.24,-25
5825000000,14,20000000,7,Mixedmode,0.064,0.027,-32.96,21.64,22.47,13.81,13.78,13.84,-10.35,-12.03,-29.38,-0.05,-0.01,0.52,1.2,1.19,-27
5825000000,15,20000000,7,Mixedmode,0.065,0.023,-33.44,22.35,22.9,14.8,14.77,14.83,-10.41,-11.26,-33.08,-0.06,-0.21,0.59,1.21,1.2,-27
5190000000,1,40000000,0,Mixedmode,0.064,0.04,-34.54,3.71,4.01,-5.31,-5.32,-5.28,-10.44,-10.38,-11.55,0,-0.04,0.43,1.49,1.37,-36
5190000000,2,40000000,0,Mixedmode,0.064,0.04,-32.84,5.11,5.9,-3.98,-4,-3.96,-10.52,-9.69,-12.87,-0.01,-0.02,0.42,1.44,1.42,-36
5190000000,4,40000000,0,Mixedmode,0.066,0.035,-35.44,10.14,11.13,1.67,1.64,1.7,-10.47,-10.64,-18.22,0,0.03,0.47,1.59,1.6,55
5190000000,6,40000000,0,Mixedmode,0.065,0.039,-34.71,13.93,15.14,4.57,4.56,4.58,-10.5,-10.26,-20.53,0,-0.02,0.36,1.55,1.6,-30
5190000000,8,40000000,0,Mixedmode,0.065,0.039,-36.02,16.58,16.71,6.98,6.94,7.03,-10.48,-9.5,-23.46,0,-0.09,0.51,1.6,1.62,-29
5190000000,9,40000000,0,Mixedmode,0.065,0.039,-34.55,17.21,18.76,8.13,8.12,8.13,-10.5,-11.03,-24.24,0.01,-0.06,0.46,1.54,1.48,55
5190000000,10,40000000,0,Mixedmode,0.064,0.04,-36.35,18.33,18.77,9.15,9.14,9.15,-10.48,-10.26,-25.7,0.02,-0.04,0.43,1.57,1.57,-33
5190000000,12,40000000,0,Mixedmode,0.066,0.035,-34.05,20.49,21.02,11.01,10.98,11.04,-10.48,-10.61,-25.99,0.02,-0.14,0.38,1.6,1.61,58
5190000000,14,40000000,0,Mixedmode,0.065,0.039,-33.65,22.15,22.63,12.96,12.94,12.99,-10.52,-10.36,-30.75,0.02,-0.07,0.43,1.61,1.58,55
5190000000,15,40000000,0,Mixedmode,0.065,0.034,-33.45,23,23.69,13.88,13.86,13.9,-10.48,-11.35,-30.73,0.03,-0.13,0.41,1.57,1.57,-6
5230000000,1,40000000,0,Mixedmode,0.064,0.039,-34.58,3.86,4.82,-5.57,-5.59,-5.55,-10.47,-10.31,-11.85,0,0.05,0.53,1.53,1.46,-2
5230000000,2,40000000,0,Mixedmode,0.066,0.033,-35.75,4.33,5.78,-4.03,-4.04,-4.02,-10.49,-10.78,-13.26,-0.01,0.04,0.42,1.56,1.51,55
5230000000,4,40000000,0,Mixedmode,0.065,0.041,-35.26,10.58,11.31,1.52,1.39,1.58,-10.49,-10.39,-18.75,0.01,-0.08,0.37,1.57,1.59,54
5230000000,6,40000000,0,Mixedmode,0.065,0.042,-36.3,13.23,13.88,4.45,4.43,4.46,-10.47,-10.27,-21.31,0,0.02,0.36,1.61,1.61,-36
5230000000,8,40000000,0,Mixedmode,0.064,0.034,-35.97,15.51,17.47,6.92,6.81,6.98,-10.54,-10.54,-23.16,0.01,0,0.43,1.58,1.54,-6
5230000000,9,40000000,0,Mixedmode,0.065,0.04,-35.65,17.02,17.6,8.1,8.08,8.13,-10.42,-9.97,-24.41,0.02,-0.07,0.58,1.6,1.57,-6
5230000000,10,40000000,0,Mixedmode,0.065,0.036,-35.4,17.84,18.9,9.07,9.05,9.1,-10.47,-10.89,-25.41,0.01,-0.14,0.3,1.61,1.61,55
5230000000,12,40000000,0,Mixedmode,0.064,0.04,-34.79,20.07,20.57,10.97,10.95,11,-10.54,-10.93,-25.71,0,-0.1,0.42,1.6,1.6,7
5230000000,14,40000000,0,Mixedmode,0.065,0.034,-33.87,22.49,22.76,12.93,12.9,12.96,-10.47,-10.27,-28.38,0.02,-0.13,0.46,1.61,1.64,6
5230000000,15,40000000,0,Mixedmode,0.065,0.041,-34.34,22.58,23.25,13.85,13.7,13.93,-10.53,-10.23,-29.68,0,-0.19,0.43,1.61,1.57,57
5270000000,1,40000000,0,Mixedmode,0.066,0.035,-34.78,4.04,5.35,-5.31,-5.31,-5.31,-10.53,-10.81,-11.93,0,-0.02,0.37,1.56,1.57,2
5270000000,2,40000000,0,Mixedmode,0.064,0.041,-34.77,4.61,4.78,-4.44,-4.45,-4.43,-10.56,-10.15,-12.78,-0.01,0.04,0.34,1.54,1.57,54
5270000000,4,40000000,0,Mixedmode,0.065,0.04,-34.62,10.18,11.11,1.23,1.22,1.24,-10.51,-10.97,-18.26,-0.01,-0.03,0.42,1.54,1.58,-34
5270000000,6,40000000,0,Mixedmode,0.065,0.034,-36.17,13.22,13.79,4.25,4.18,4.37,-10.51,-11.13,-21.16,0.01,-0.07,0.46,1.59,1.62,2
5270000000,8,40000000,0,Mixedmode,0.066,0.04,-35.02,16.17,17.3,6.67,6.51,6.97,-10.53,-10.56,-23.07,0.01,-0.01,0.51,1.56,1.54,55
5270000000,9,40000000,0,Mixedmode,0.065,0.034,-34.78,16.74,17.93,7.83,7.82,7.84,-10.55,-10.66,-26.18,0,-0.11,0.41,1.57,1.5,7
5270000000,10,40000000,0,Mixedmode,0.065,0.04,-35.02,17.94,18.63,8.81,8.8,8.82,-10.5,-10.97,-25.5,0.02,-0.14,0.42,1.61,1.58,55
5270000000,12,40000000,0,Mixedmode,0.066,0.034,-34.73,19.96,21.09,10.79,10.77,10.81,-10.53,-10.93,-25.86,0.01,-0.12,0.43,1.6,1.63,57
5270000000,14,40000000,0,Mixedmode,0.066,0.04,-34.33,21.32,22.39,12.65,12.64,12.67,-10.61,-11.04,-28.43,-0.01,-0.14,0.46,1.59,1.59,6
5270000000,15,40000000,0,Mixedmode,0.066,0.036,-33.59,22.54,22.94,13.68,13.57,13.74,-10.5,-10.72,-30.92,0.03,-0.18,0.44,1.57,1.59,-5
5310000000,1,40000000,0,Mixedmode,0.064,0.039,-33.85,3.2,4.07,-6.03,-6.04,-6.02,-10.54,-10.45,-12.39,0.02,0.03,0.46,1.46,1.55,56
5310000000,2,40000000,0,Mixedmode,0.065,0.034,-34.16,4.48,5.6,-4.47,-4.48,-4.45,-10.67,-10.16,-13.98,0.02,-0.05,0.4,1.49,1.48,55
5310000000,4,40000000,0,Mixedmode,0.065,0.04,-34.87,9.87,10.3,1.14,1.12,1.15,-10.61,-10.6,-19.65,0,0.06,0.53,1.53,1.53,56
5310000000,6,40000000,0,Mixedmode,0.066,0.041,-33.98,13.7,13.84,4.19,4.17,4.22,-10.53,-11.08,-22.27,0,-0.07,0.33,1.53,1.56,55
5310000000,8,40000000,0,Mixedmode,0.066,0.038,-35.41,16.3,16.71,6.67,6.57,6.73,-10.55,-10.86,-24.7,0.01,-0.08,0.46,1.52,1.57,57
5310000000,9,40000000,0,Mixedmode,0.063,0.04,-36.06,16.83,17.55,7.8,7.78,7.83,-10.54,-10.31,-25.8,0.01,-0.13,0.48,1.55,1.52,-36
5310000000,10,40000000,0,Mixedmode,0.065,0.034,-35.04,18.33,18.63,8.85,8.83,8.88,-10.55,-10.39,-25.93,0.02,-0.06,0.38,1.5,1.46,-36
5310000000,12,40000000,0,Mixedmode,0.065,0.038,-34.26,20.72,21.01,10.81,10.78,10.83,-10.52,-10.85,-26.81,0.02,-0.1,0.47,1.55,1.57,56
5310000000,14,40000000,0,Mixedmode,0.065,0.036,-33.5,22.36,22.63,12.71,12.7,12.73,-10.54,-10.01,-28.4,0,-0.23,0.44,1.57,1.58,56
5310000000,15,40000000,0,Mixedmode,0.064,0.04,-32.65,22.44,23.01,13.6,13.57,13.62,-10.68,-11.77,-32.83,0.02,-0.14,0.41,1.52,1.48,-5
5510000000,1,40000000,0,Mixedmode,0.065,0.038,-34.57,4.34,4.87,-4.57,-4.58,-4.57,-10.63,-10.69,-12.61,-0.01,0.03,0.53,1.56,1.62,56
5510000000,2,40000000,0,Mixedmode,0.066,0.034,-35.64,7.01,8.03,-1.97,-1.98,-1.97,-10.65,-10.01,-15.73,-0.01,-0.08,0.36,1.61,1.62,5
5510000000,4,40000000,0,Mixedmode,0.066,0.04,-35.09,11.02,11.49,1.98,1.97,2.01,-10.6,-10.02,-18.98,0.01,0.06,0.41,1.6,1.61,55
5510000000,6,40000000,0,Mixedmode,0.066,0.034,-33.25,13.33,14.12,4.62,4.6,4.63,-10.61,-10.75,-21.24,0.01,-0.14,0.47,1.57,1.62,3
5510000000,8,40000000,0,Mixedmode,0.065,0.041,-36.22,15.75,16.73,6.78,6.76,6.83,-10.58,-10.89,-22.9,0.02,0.04,0.42,1.61,1.6,6
5510000000,9,40000000,0,Mixedmode,0.066,0.036,-35.94,16.66,17.75,7.79,7.72,7.87,-10.67,-10.66,-23.77,0.01,-0.1,0.5,1.6,1.62,56
5510000000,10,40000000,0,Mixedmode,0.066,0.04,-33.6,18.06,18.79,8.83,8.82,8.84,-10.65,-11.19,-26.24,-0.01,-0.17,0.49,1.53,1.54,-6
5510000000,12,40000000,0,Mixedmode,0.066,0.034,-33.97,20.66,20.88,10.78,10.76,10.8,-10.62,-9.82,-28.25,0.01,0.04,0.47,1.62,1.65,-5
5510000000,14,40000000,0,Mixedmode,0.064,0.039,-33.56,22.39,22.56,12.64,12.62,12.67,-10.66,-10.51,-28.65,0.01,-0.15,0.49,1.56,1.54,-5
5510000000,15,40000000,0,Mixedmode,0.065,0.039,-33.58,22.8,23.26,13.59,13.56,13.61,-10.6,-10.97,-29.98,0.01,-0.14,0.44,1.58,1.56,-5
5500000000,1,40000000,0,Mixedmode,0.066,0.034,1.53,4.44,4.55,-5.12,-5.12,-5.11,-10.68,-44.6,-41.18,-13.68,67.92,110.89,-52.57,-50.58,-30
5500000000,2,40000000,0,Mixedmode,0.066,0.04,0.71,6.2,7.77,-2.54,-2.54,-2.53,-10.55,89.16,-42.76,-9.22,-35.41,120.28,-50.37,-46.64,-40
5500000000,4,40000000,0,Mixedmode,0.067,0.034,4.74,10.27,10.69,1.41,1.4,1.43,-10.53,-202.51,-43.61,-10.83,-72.25,132.64,-60.3,-56.91,-45
5500000000,6,40000000,0,Mixedmode,0.065,0.041,1.53,13.48,13.96,4.11,4.1,4.11,-10.59,58.88,-45.01,-16.48,8.77,241.81,-54.27,-56.31,-27
5500000000,8,40000000,0,Mixedmode,0.066,0.04,2.26,15.5,16.78,6.31,6.27,6.37,-10.59,97.78,-44.94,-16.29,19.34,400.25,-54.19,-49.62,-37
5500000000,9,40000000,0,Mixedmode,0.066,0.04,2.29,16.75,17.67,7.31,7.21,7.37,-10.62,-40.1,-45.78,-6.47,143.59,162.34,-54.45,-63.42,-29
5500000000,10,40000000,0,Mixedmode,0.065,0.04,2.58,18.01,18.05,8.27,8.26,8.28,-10.64,-8.01,-45.3,-8.33,-42.69,171.71,-55.54,-61.02,-27
5500000000,12,40000000,0,Mixedmode,0.067,0.036,6.41,18.84,20.32,10.19,10.15,10.23,-10.65,155.15,-54.45,-10.44,51.49,335.23,-60.96,-63.19,-34
5500000000,14,40000000,0,Mixedmode,0.065,0.04,0.47,21.29,22.24,12.04,12.03,12.04,-10.66,-21.19,-47.76,-9.62,52.78,299.68,-50.69,-47.26,-28
5500000000,15,40000000,0,Mixedmode,0.066,0.036,1.1,21.87,22.61,13.01,13.01,13.02,-10.66,-96.66,-48.99,-9.69,50.46,403.86,-48.42,-45.24,-48
5590000000,1,40000000,0,Mixedmode,0.065,0.04,-33.09,4.5,4.87,-4.59,-4.61,-4.58,-10.71,-10.42,-12.83,0,-0.12,0.42,1.48,1.51,7
5590000000,2,40000000,0,Mixedmode,0.066,0.041,-34.37,6.38,7.9,-1.98,-1.99,-1.97,-10.64,-10.83,-15.54,-0.03,0.05,0.46,1.55,1.51,55
5590000000,4,40000000,0,Mixedmode,0.067,0.034,-35.54,10.68,12.08,1.72,1.7,1.73,-10.6,-10.84,-18.95,0,-0.06,0.44,1.61,1.61,3
5590000000,6,40000000,0,Mixedmode,0.066,0.04,-34.29,13.01,14.98,4.38,4.37,4.4,-10.58,-10.53,-20.51,0,0.11,0.53,1.58,1.49,4
5590000000,8,40000000,0,Mixedmode,0.066,0.036,-36.04,15.77,15.82,6.6,6.59,6.61,-10.64,-11.09,-21.67,0,-0.07,0.38,1.58,1.58,4
5590000000,9,40000000,0,Mixedmode,0.066,0.04,-35.47,16.65,17.08,7.71,7.64,7.75,-10.52,-10.67,-23.87,0,0.02,0.42,1.65,1.62,4
5590000000,10,40000000,0,Mixedmode,0.066,0.039,-35.69,17.38,18.14,8.68,8.67,8.69,-10.62,-10.91,-24.97,0,-0.04,0.49,1.65,1.66,-6
5590000000,12,40000000,0,Mixedmode,0.066,0.042,-33.95,19.64,20.27,10.47,10.45,10.5,-10.7,-10.62,-27.06,0,0.09,0.51,1.61,1.6,-5
5590000000,14,40000000,0,Mixedmode,0.064,0.039,-33.52,21.69,22.54,12.52,12.3,12.64,-10.68,-10.9,-27.68,-0.02,-0.08,0.44,1.62,1.65,10
5590000000,15,40000000,0,Mixedmode,0.067,0.039,-33.3,22.7,22.88,13.39,13.27,13.45,-10.68,-10.13,-29.04,-0.01,-0.11,0.52,1.58,1.64,31
5630000000,1,40000000,0,Mixedmode,0.066,0.04,-33.7,4.85,6.12,-4.44,-4.45,-4.43,-10.71,-10.15,-12.89,-0.03,0.05,0.51,1.48,1.59,-5
5630000000,2,40000000,0,Mixedmode,0.066,0.039,-33.59,7.21,7.76,-1.98,-1.99,-1.98,-10.63,-10.67,-15.26,-0.01,0,0.43,1.51,1.53,-2
5630000000,4,40000000,0,Mixedmode,0.066,0.04,-34.99,11.54,11.6,2.1,2.09,2.11,-10.51,-10.73,-18.6,0,0,0.52,1.6,1.56,3
5630000000,6,40000000,0,Mixedmode,0.065,0.041,-35.42,13.86,14.3,4.76,4.73,4.79,-10.71,-10.52,-21.27,0,0.08,0.47,1.61,1.62,3
5630000000,8,40000000,0,Mixedmode,0.066,0.034,-36.06,15.68,16.98,6.99,6.94,7.06,-10.69,-10.59,-22.11,0,-0.01,0.45,1.6,1.57,-2
5630000000,9,40000000,0,Mixedmode,0.066,0.04,-35.3,16.98,17.65,7.9,7.87,7.98,-10.53,-11.3,-23.58,-0.01,-0.04,0.41,1.57,1.58,2
5630000000,10,40000000,0,Mixedmode,0.066,0.036,-34.07,17.69,18.82,9,8.93,9.11,-10.71,-11.21,-24.05,-0.01,-0.05,0.32,1.54,1.57,-2
5630000000,12,40000000,0,Mixedmode,0.065,0.04,-33.93,20.54,22.25,10.85,10.85,10.85,-10.6,-10.78,-27.51,0.01,-0.02,0.37,1.59,1.54,35
5630000000,14,40000000,0,Mixedmode,0.065,0.034,-33.5,22.09,22.78,12.79,12.77,12.8,-10.63,-10.49,-28.47,-0.02,0,0.46,1.57,1.55,-5
5630000000,15,40000000,0,Mixedmode,0.065,0.04,-32.72,22.52,23.39,13.67,13.66,13.69,-10.66,-10.78,-29,-0.02,0.01,0.5,1.59,1.57,-5
5670000000,1,40000000,0,Mixedmode,0.066,0.039,-33.95,4.23,5.14,-4.3,-4.32,-4.28,-10.61,-11.09,-13.32,0,-0.01,0.48,1.55,1.63,-4
5670000000,2,40000000,0,Mixedmode,0.066,0.037,-34.69,6.78,7.46,-1.86,-1.86,-1.85,-10.61,-10.31,-15.74,0.01,-0.05,0.41,1.55,1.53,33
5670000000,4,40000000,0,Mixedmode,0.065,0.04,-34.45,11.25,12.91,2.24,2.22,2.25,-10.69,-10.52,-19.74,0,0,0.43,1.55,1.51,4
5670000000,6,40000000,0,Mixedmode,0.065,0.035,-35.47,13.38,15.53,4.91,4.89,4.92,-10.7,-10.89,-22.01,-0.01,-0.03,0.43,1.53,1.56,-3
5670000000,8,40000000,0,Mixedmode,0.065,0.04,-36.3,16.41,17.42,7.04,7.03,7.06,-10.59,-10.95,-24.58,0.01,0.01,0.39,1.61,1.63,-2
5670000000,9,40000000,0,Mixedmode,0.067,0.035,-35.1,16.91,17.91,8.11,8.09,8.12,-10.62,-10.45,-25.38,0.01,-0.05,0.47,1.56,1.64,2
5670000000,10,40000000,0,Mixedmode,0.065,0.04,-34.75,18.33,18.89,9.13,9.07,9.23,-10.63,-10.75,-26.54,-0.02,-0.05,0.41,1.51,1.55,3
5670000000,12,40000000,0,Mixedmode,0.066,0.038,-34.4,20.78,21.07,10.94,10.93,10.95,-10.64,-10.93,-29.64,0.01,-0.06,0.42,1.59,1.55,33
5670000000,14,40000000,0,Mixedmode,0.065,0.04,-32.85,22.14,23.32,12.97,12.96,13,-10.69,-10.23,-29.95,0,-0.04,0.52,1.53,1.59,-7
5670000000,15,40000000,0,Mixedmode,0.065,0.04,-32.25,22.99,23.55,13.87,13.85,13.9,-10.75,-10.95,-31.55,-0.01,0.04,0.44,1.51,1.52,-57
5755000000,1,40000000,0,Mixedmode,0.067,0.034,-32.61,7.77,8.4,-1.04,-1.14,-0.86,-10.67,-10.13,-17.3,-0.02,-0.06,0.59,1.51,1.55,-3
5755000000,2,40000000,0,Mixedmode,0.066,0.042,-35.13,9.29,10.42,0.67,0.66,0.68,-10.73,-11.1,-18.93,0,0.02,0.49,1.6,1.61,-4
5755000000,4,40000000,0,Mixedmode,0.066,0.034,-34.41,12.81,13.5,3.53,3.09,3.76,-10.67,-10.82,-21.97,-0.02,-0.03,0.46,1.53,1.5,-55
5755000000,6,40000000,0,Mixedmode,0.064,0.042,-35.04,14.52,15.57,5.31,5.3,5.32,-10.66,-11.02,-23.36,-0.02,0.02,0.62,1.54,1.47,33
5755000000,8,40000000,0,Mixedmode,0.066,0.034,-33.89,16.06,16.97,7.19,7.19,7.19,-10.69,-10.75,-24.89,0,-0.07,0.59,1.49,1.38,-56
5755000000,9,40000000,0,Mixedmode,0.066,0.04,-35.73,17.31,17.38,8.15,8.12,8.18,-10.57,-10.81,-26.43,0,-0.06,0.48,1.54,1.52,-56
5755000000,10,40000000,0,Mixedmode,0.066,0.04,-33.14,18.42,19.33,9,9,9.01,-10.84,-10.68,-27.67,-0.02,-0.03,0.46,1.49,1.51,-57
5755000000,12,40000000,0,Mixedmode,0.066,0.033,-35.02,19.43,20.74,10.77,10.6,11.1,-10.59,-9.93,-28.92,0,-0.04,0.42,1.53,1.5,-54
5755000000,14,40000000,0,Mixedmode,0.064,0.04,-33.25,22.12,22.7,12.72,12.72,12.72,-10.71,-10.33,-30.33,0.01,-0.04,0.48,1.51,1.55,33
5755000000,15,40000000,0,Mixedmode,0.066,0.034,-33.63,23.21,23.27,13.68,13.66,13.69,-10.62,-10.18,-34.27,0.01,-0.07,0.48,1.51,1.53,-52
5795000000,1,40000000,0,Mixedmode,0.066,0.041,-34.77,7.35,8.4,-1.29,-1.3,-1.28,-10.64,-10.96,-17.03,0,-0.01,0.46,1.6,1.64,-4
5795000000,2,40000000,0,Mixedmode,0.065,0.039,-33.97,9.84,10.12,0.43,0.42,0.45,-10.72,-11.67,-18.99,0,-0.04,0.46,1.57,1.48,-2
5795000000,4,40000000,0,Mixedmode,0.065,0.041,-34.68,12.38,13.31,3.05,2.95,3.19,-10.68,-10.72,-21.91,0.02,-0.1,0.46,1.58,1.61,-4
5795000000,6,40000000,0,Mixedmode,0.066,0.039,-36.27,14.2,14.78,5.16,5.07,5.22,-10.72,-10.29,-23.72,0,0,0.45,1.63,1.64,37
5795000000,8,40000000,0,Mixedmode,0.065,0.035,-34.29,16.57,16.76,7.16,7.14,7.19,-10.71,-10.8,-24.92,0.01,-0.01,0.52,1.56,1.46,-5
5795000000,9,40000000,0,Mixedmode,0.066,0.043,-36.98,16.89,17.82,8.03,8.02,8.03,-10.66,-10.86,-25.75,0,-0.07,0.54,1.61,1.63,-54
5795000000,10,40000000,0,Mixedmode,0.067,0.034,-34.6,17.55,18.39,8.91,8.9,8.94,-10.65,-10.93,-26.71,-0.01,-0.07,0.47,1.52,1.52,-6
5795000000,12,40000000,0,Mixedmode,0.065,0.041,-33.51,20.41,20.99,10.75,10.74,10.77,-10.72,-10.95,-29.08,0,-0.08,0.47,1.58,1.63,-6
5795000000,14,40000000,0,Mixedmode,0.066,0.04,-34.31,21.78,22.44,12.64,12.63,12.64,-10.65,-10.96,-30.42,0.01,-0.09,0.42,1.58,1.62,-55
5795000000,15,40000000,0,Mixedmode,0.065,0.041,-33.92,22.17,22.88,13.49,13.48,13.51,-10.65,-11.1,-30.91,0.02,-0.03,0.5,1.56,1.6,-53
5190000000,1,40000000,4,Mixedmode,0.065,0.042,-34.16,3.45,4.4,-5.43,-5.45,-5.4,-10.75,-10.79,-11.49,0.01,-0.05,0.44,1.53,1.44,6
5190000000,2,40000000,4,Mixedmode,0.066,0.034,-34.49,5.13,5.56,-4.07,-4.09,-4.02,-10.59,-10.86,-12.83,-0.01,0.03,0.41,1.46,1.49,55
5190000000,4,40000000,4,Mixedmode,0.066,0.04,-35.57,10.78,11.28,1.72,1.69,1.75,-10.68,-11.01,-18.57,0.01,-0.04,0.44,1.56,1.57,-40
5190000000,6,40000000,4,Mixedmode,0.065,0.042,-35.25,13.63,14.41,4.5,4.47,4.54,-10.72,-10.81,-20.58,0.01,-0.09,0.43,1.56,1.55,55
5190000000,8,40000000,4,Mixedmode,0.064,0.035,-35.53,16.25,17.75,7.03,7.02,7.06,-10.68,-11.39,-23.6,0.01,-0.09,0.43,1.54,1.58,-6
5190000000,9,40000000,4,Mixedmode,0.065,0.04,-35.03,17.15,17.74,8.12,8.05,8.16,-10.81,-11,-24.95,0.02,-0.07,0.4,1.54,1.56,6
5190000000,10,40000000,4,Mixedmode,0.064,0.034,-35.84,17.97,18.42,9.08,9.03,9.17,-10.74,-11.34,-25.48,0.02,-0.05,0.35,1.56,1.55,57
5190000000,12,40000000,4,Mixedmode,0.085,0.04,-33.8,20.37,22.1,11.15,11.08,11.24,-10.62,-11.25,-27,0.03,-0.13,0.43,1.56,1.45,-6
5190000000,14,40000000,4,Mixedmode,0.065,0.039,-34.08,22.07,22.75,12.92,12.86,12.95,-10.53,-10.98,-29.27,0.01,-0.07,0.54,1.58,1.57,55
5190000000,15,40000000,4,Mixedmode,0.067,0.04,-33.15,22.69,23.13,13.84,13.82,13.86,-10.74,-11.38,-30.56,0.02,-0.09,0.41,1.59,1.62,57
5230000000,1,40000000,4,Mixedmode,0.066,0.04,-34.38,3.13,4.08,-5.68,-5.73,-5.66,-10.68,-11.1,-12.28,0,-0.01,0.39,1.56,1.55,56
5230000000,2,40000000,4,Mixedmode,0.067,0.034,-34.85,4.82,5.13,-4.09,-4.11,-4.05,-10.78,-10.8,-13.46,-0.01,0.03,0.42,1.54,1.55,-33
5230000000,4,40000000,4,Mixedmode,0.064,0.038,-35.71,10.55,11.31,1.77,1.55,1.9,-10.67,-10.15,-18.93,0.02,0.04,0.45,1.56,1.55,2
5230000000,6,40000000,4,Mixedmode,0.065,0.033,-35.04,13.39,13.51,4.45,4.43,4.46,-10.71,-10.67,-20.63,0,0.06,0.47,1.58,1.63,6
5230000000,8,40000000,4,Mixedmode,0.065,0.04,-35.06,16.06,17.53,6.95,6.91,7,-10.71,-10.39,-23.19,0,0,0.34,1.58,1.58,3
5230000000,9,40000000,4,Mixedmode,0.066,0.034,-35.53,17.19,18.64,8.08,8.04,8.11,-10.69,-10.88,-24.29,0.01,-0.06,0.38,1.62,1.6,-33
5230000000,10,40000000,4,Mixedmode,0.064,0.04,-36.18,18.05,18.71,8.98,8.95,9.03,-10.68,-9.91,-26.04,0.02,-0.01,0.36,1.63,1.64,-37
5230000000,12,40000000,4,Mixedmode,0.065,0.04,-34.46,20.2,21.18,10.93,10.76,11.23,-10.76,-10.7,-26.25,0.04,-0.2,0.48,1.55,1.52,-5
5230000000,14,40000000,4,Mixedmode,0.065,0.034,-33.69,21.91,22.22,12.89,12.88,12.89,-10.73,-10.5,-28.5,0.02,-0.1,0.44,1.63,1.61,57
5230000000,15,40000000,4,Mixedmode,0.066,0.038,-33.68,22.79,23.32,13.91,13.88,13.95,-10.74,-11.09,-29.82,0.03,-0.11,0.36,1.58,1.57,38
