Channel Frequency(Hz),Power Level(dBm),Channel Bandwidth(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ demod Meas Time,RMS EVM(dB),Min Peak Power(dBm),Max Peak Power(dBm),Avg. Power(dBm),Min Avg. Power(dBm),Max Avg. Power(dBm),Frequency Offset(ppm),SampleClockOffset(ppm),LO Leakage(dB),GainImbalance(dB),Skew(deg),RMS Phase Noise(deg),SpectralFlatnessMargin(dB), Min SpectralFlatnessMargin(dB),Min SFM Subcarrier Index
2472000000.000000,14.000000,20000000.000000,0,Mixedmode,0.051000,0.023000,-37.940000,13.870000,14.770000,4.580000,4.580000,4.590000,-9.990000,-10.740000,-36.940000,-0.020000,-0.070000,0.290000,1.190000,1.180000,26.000000
2472000000.000000,16.000000,20000000.000000,0,Mixedmode,0.048000,0.023000,-37.370000,15.310000,15.830000,6.490000,6.350000,6.750000,-10.050000,-10.030000,-34.570000,-0.020000,-0.060000,0.290000,1.200000,1.180000,26.000000
2472000000.000000,18.000000,20000000.000000,0,Mixedmode,0.051000,0.027000,-30.690000,15.980000,16.250000,8.560000,8.520000,8.630000,-10.060000,-11.220000,-39.010000,0.000000,-0.140000,0.330000,1.210000,1.210000,26.000000
2472000000.000000,19.000000,20000000.000000,0,Mixedmode,0.049000,0.022000,-26.480000,16.270000,16.400000,9.700000,9.680000,9.720000,-10.020000,-6.230000,-37.150000,-0.030000,-0.010000,0.470000,1.230000,1.240000,26.000000
2412000000.000000,4.000000,20000000.000000,4,Mixedmode,0.047000,0.025000,-39.710000,2.520000,4.250000,-5.490000,-5.490000,-5.480000,-10.100000,-9.810000,-38.430000,-0.020000,-0.090000,0.270000,1.190000,1.190000,27.000000
2412000000.000000,6.000000,20000000.000000,4,Mixedmode,0.049000,0.021000,-40.870000,5.300000,5.610000,-3.060000,-3.170000,-2.960000,-10.040000,-10.860000,-43.790000,-0.050000,-0.080000,0.210000,1.180000,1.180000,26.000000
2412000000.000000,8.000000,20000000.000000,4,Mixedmode,0.048000,0.026000,-38.870000,6.780000,8.740000,-1.110000,-1.240000,-1.040000,-9.920000,-10.550000,-54.750000,-0.030000,-0.150000,0.230000,1.170000,1.140000,26.000000
2412000000.000000,10.000000,20000000.000000,4,Mixedmode,0.049000,0.022000,-38.820000,9.860000,11.660000,0.900000,0.860000,0.930000,-10.060000,-9.410000,-42.070000,-0.010000,-0.050000,0.190000,1.140000,1.170000,26.000000
2412000000.000000,12.000000,20000000.000000,4,Mixedmode,0.048000,0.026000,-36.840000,11.410000,12.590000,2.580000,2.490000,2.720000,-9.960000,-8.970000,-44.280000,-0.030000,0.080000,0.280000,1.110000,1.170000,26.000000
2412000000.000000,14.000000,20000000.000000,4,Mixedmode,0.049000,0.021000,-37.900000,12.880000,14.600000,4.440000,4.260000,4.570000,-10.080000,-9.580000,-36.910000,-0.060000,-0.110000,0.270000,1.170000,1.180000,26.000000
2412000000.000000,16.000000,20000000.000000,4,Mixedmode,0.048000,0.025000,-35.550000,14.380000,14.620000,6.360000,6.280000,6.440000,-10.000000,-10.810000,-42.230000,-0.040000,-0.170000,0.310000,1.160000,1.190000,27.000000
2412000000.000000,18.000000,20000000.000000,4,Mixedmode,0.050000,0.022000,-29.070000,15.070000,15.620000,8.310000,8.260000,8.360000,-10.020000,-13.740000,-34.900000,-0.050000,0.010000,0.570000,1.110000,1.030000,26.000000
2412000000.000000,19.000000,20000000.000000,4,Mixedmode,0.049000,0.024000,-24.140000,15.650000,15.810000,9.410000,9.380000,9.470000,-9.990000,-18.690000,-38.960000,-0.050000,0.060000,0.700000,1.160000,1.190000,26.000000
2417000000.000000,4.000000,20000000.000000,4,Mixedmode,0.048000,0.025000,-40.600000,2.670000,3.800000,-5.770000,-5.820000,-5.740000,-9.960000,-10.260000,-46.810000,-0.050000,-0.170000,0.160000,1.240000,1.250000,27.000000
2417000000.000000,6.000000,20000000.000000,4,Mixedmode,0.049000,0.021000,-41.300000,5.740000,6.380000,-3.230000,-3.280000,-3.170000,-10.000000,-11.510000,-38.220000,-0.030000,-0.150000,0.150000,1.240000,1.210000,27.000000
2417000000.000000,8.000000,20000000.000000,4,Mixedmode,0.051000,0.025000,-40.310000,7.030000,8.630000,-0.980000,-1.130000,-0.780000,-9.960000,-10.000000,-37.300000,-0.030000,-0.090000,0.230000,1.200000,1.250000,26.000000
2417000000.000000,10.000000,20000000.000000,4,Mixedmode,0.049000,0.022000,-39.160000,10.000000,10.550000,0.960000,0.920000,0.980000,-10.060000,-10.470000,-43.060000,-0.030000,-0.100000,0.270000,1.180000,1.190000,26.000000
2417000000.000000,12.000000,20000000.000000,4,Mixedmode,0.049000,0.026000,-37.170000,11.320000,12.570000,2.700000,2.620000,2.740000,-10.020000,-10.450000,-40.650000,-0.030000,0.080000,0.310000,1.180000,1.180000,27.000000
2417000000.000000,14.000000,20000000.000000,4,Mixedmode,0.049000,0.022000,-37.380000,13.670000,14.190000,4.390000,4.350000,4.420000,-10.090000,-10.650000,-48.360000,0.010000,-0.120000,0.300000,1.190000,1.210000,26.000000
2417000000.000000,16.000000,20000000.000000,4,Mixedmode,0.050000,0.026000,-35.450000,14.680000,15.110000,6.240000,6.210000,6.300000,-10.150000,-11.490000,-37.420000,-0.010000,-0.130000,0.310000,1.200000,1.210000,26.000000
2417000000.000000,18.000000,20000000.000000,4,Mixedmode,0.050000,0.026000,-30.020000,14.980000,15.240000,8.330000,8.270000,8.380000,-10.020000,-10.700000,-41.020000,-0.010000,-0.070000,0.540000,1.200000,1.210000,26.000000
2417000000.000000,19.000000,20000000.000000,4,Mixedmode,0.049000,0.027000,-25.380000,15.290000,15.700000,9.360000,9.320000,9.380000,-10.040000,-14.740000,-41.880000,-0.020000,-0.030000,0.770000,1.250000,1.260000,26.000000
2422000000.000000,4.000000,20000000.000000,4,Mixedmode,0.049000,0.022000,-41.020000,3.170000,3.670000,-5.360000,-5.380000,-5.320000,-10.040000,-9.270000,-36.820000,0.000000,-0.240000,0.240000,1.220000,1.230000,26.000000
2422000000.000000,6.000000,20000000.000000,4,Mixedmode,0.049000,0.026000,-40.010000,5.110000,6.170000,-3.230000,-3.330000,-3.160000,-10.120000,-11.320000,-48.220000,-0.010000,-0.080000,0.170000,1.190000,1.200000,27.000000
2422000000.000000,8.000000,20000000.000000,4,Mixedmode,0.052000,0.023000,-39.390000,6.700000,8.580000,-1.090000,-1.140000,-1.020000,-9.930000,-12.260000,-36.780000,-0.030000,-0.200000,0.200000,1.190000,1.210000,26.000000
2422000000.000000,10.000000,20000000.000000,4,Mixedmode,0.048000,0.027000,-39.740000,8.850000,10.760000,0.980000,0.930000,1.080000,-10.060000,-9.500000,-42.340000,-0.040000,-0.130000,0.200000,1.170000,1.170000,26.000000
2422000000.000000,12.000000,20000000.000000,4,Mixedmode,0.051000,0.023000,-37.150000,11.210000,12.780000,2.710000,2.670000,2.750000,-10.090000,-10.470000,-41.220000,-0.040000,0.040000,0.210000,1.160000,1.140000,27.000000
2422000000.000000,14.000000,20000000.000000,4,Mixedmode,0.049000,0.024000,-37.310000,13.060000,13.860000,4.420000,4.360000,4.480000,-10.010000,-12.580000,-36.710000,-0.010000,-0.060000,0.320000,1.200000,1.210000,27.000000
2422000000.000000,16.000000,20000000.000000,4,Mixedmode,0.051000,0.026000,-36.310000,14.280000,15.110000,6.280000,6.230000,6.370000,-10.010000,-10.270000,-40.640000,0.010000,-0.120000,0.270000,1.190000,1.140000,26.000000
2422000000.000000,18.000000,20000000.000000,4,Mixedmode,0.049000,0.021000,-28.730000,15.490000,15.610000,8.480000,8.470000,8.510000,-10.000000,-13.350000,-42.380000,-0.010000,-0.100000,0.520000,1.210000,1.230000,27.000000
2422000000.000000,19.000000,20000000.000000,4,Mixedmode,0.050000,0.026000,-24.920000,15.470000,15.610000,9.370000,9.300000,9.420000,-10.010000,-2.520000,-42.290000,-0.030000,-0.010000,0.790000,1.220000,1.220000,26.000000
2427000000.000000,4.000000,20000000.000000,4,Mixedmode,0.050000,0.023000,-40.450000,3.280000,3.760000,-5.450000,-5.480000,-5.400000,-9.940000,-10.980000,-39.180000,-0.040000,-0.220000,0.210000,1.240000,1.250000,26.000000
2427000000.000000,6.000000,20000000.000000,4,Mixedmode,0.050000,0.027000,-41.150000,5.540000,7.290000,-3.190000,-3.240000,-3.130000,-9.960000,-9.370000,-37.450000,-0.030000,-0.210000,0.200000,1.210000,1.220000,26.000000
2427000000.000000,8.000000,20000000.000000,4,Mixedmode,0.050000,0.022000,-40.190000,7.870000,8.220000,-1.070000,-1.130000,-1.040000,-10.010000,-8.860000,-34.490000,0.000000,-0.140000,0.190000,1.240000,1.230000,26.000000
2427000000.000000,10.000000,20000000.000000,4,Mixedmode,0.050000,0.026000,-39.440000,10.400000,11.040000,1.040000,1.020000,1.080000,-10.060000,-10.260000,-37.390000,-0.010000,-0.070000,0.200000,1.210000,1.220000,27.000000
2427000000.000000,12.000000,20000000.000000,4,Mixedmode,0.049000,0.023000,-37.320000,11.990000,12.740000,2.690000,2.660000,2.750000,-10.030000,-10.450000,-39.210000,-0.020000,0.030000,0.270000,1.180000,1.210000,26.000000
2427000000.000000,14.000000,20000000.000000,4,Mixedmode,0.049000,0.026000,-37.030000,13.670000,13.910000,4.510000,4.450000,4.610000,-10.060000,-12.310000,-39.220000,-0.020000,0.000000,0.220000,1.230000,1.250000,26.000000
2427000000.000000,16.000000,20000000.000000,4,Mixedmode,0.050000,0.021000,-35.160000,14.020000,15.400000,6.300000,6.270000,6.320000,-9.960000,-12.120000,-39.300000,-0.010000,-0.060000,0.310000,1.200000,1.180000,27.000000
2427000000.000000,18.000000,20000000.000000,4,Mixedmode,0.049000,0.026000,-29.580000,15.210000,15.450000,8.320000,8.220000,8.450000,-10.000000,-7.170000,-42.240000,-0.030000,-0.120000,0.430000,1.240000,1.230000,26.000000
2427000000.000000,19.000000,20000000.000000,4,Mixedmode,0.050000,0.022000,-24.070000,15.490000,15.760000,9.470000,9.460000,9.480000,-9.990000,-0.790000,-41.120000,-0.020000,-0.060000,0.800000,1.260000,1.300000,26.000000
2432000000.000000,4.000000,20000000.000000,4,Mixedmode,0.048000,0.027000,-41.600000,3.350000,4.190000,-5.400000,-5.430000,-5.370000,-10.010000,-12.320000,-43.480000,0.010000,-0.150000,0.180000,1.230000,1.230000,26.000000
2432000000.000000,6.000000,20000000.000000,4,Mixedmode,0.050000,0.022000,-41.130000,4.810000,5.350000,-3.230000,-3.350000,-3.180000,-9.970000,-10.000000,-40.750000,-0.020000,-0.100000,0.250000,1.240000,1.220000,26.000000
2432000000.000000,8.000000,20000000.000000,4,Mixedmode,0.049000,0.024000,-39.730000,7.120000,8.740000,-0.880000,-0.930000,-0.840000,-9.960000,-9.880000,-40.120000,-0.020000,-0.160000,0.260000,1.220000,1.200000,26.000000
2432000000.000000,10.000000,20000000.000000,4,Mixedmode,0.050000,0.026000,-39.950000,9.050000,10.460000,0.920000,0.840000,1.040000,-9.930000,-9.950000,-42.580000,-0.030000,-0.060000,0.180000,1.240000,1.220000,26.000000
2432000000.000000,12.000000,20000000.000000,4,Mixedmode,0.049000,0.023000,-37.600000,11.760000,12.720000,2.690000,2.670000,2.720000,-10.010000,-11.550000,-42.370000,-0.020000,0.040000,0.240000,1.250000,1.280000,27.000000
2432000000.000000,14.000000,20000000.000000,4,Mixedmode,0.050000,0.027000,-37.420000,13.430000,14.060000,4.450000,4.370000,4.530000,-10.080000,-10.540000,-36.160000,-0.030000,0.010000,0.200000,1.250000,1.260000,27.000000
2432000000.000000,16.000000,20000000.000000,4,Mixedmode,0.049000,0.021000,-36.850000,14.250000,14.720000,6.220000,6.210000,6.230000,-10.000000,-6.800000,-43.150000,-0.050000,-0.040000,0.250000,1.290000,1.290000,26.000000
2432000000.000000,18.000000,20000000.000000,4,Mixedmode,0.049000,0.028000,-29.540000,15.440000,15.640000,8.260000,8.180000,8.360000,-9.920000,-11.190000,-37.800000,-0.040000,-0.020000,0.480000,1.270000,1.250000,27.000000
2432000000.000000,19.000000,20000000.000000,4,Mixedmode,0.050000,0.023000,-24.460000,15.520000,15.900000,9.480000,9.450000,9.530000,-10.050000,-5.570000,-38.020000,-0.010000,-0.040000,0.750000,1.270000,1.320000,27.000000
2437000000.000000,4.000000,20000000.000000,4,Mixedmode,0.048000,0.025000,-40.900000,3.010000,3.510000,-5.770000,-5.820000,-5.730000,-10.090000,-10.230000,-43.680000,0.020000,-0.160000,0.190000,1.230000,1.180000,26.000000
2437000000.000000,6.000000,20000000.000000,4,Mixedmode,0.050000,0.026000,-40.580000,5.490000,5.830000,-3.150000,-3.180000,-3.110000,-10.050000,-8.770000,-36.430000,-0.050000,-0.150000,0.180000,1.260000,1.260000,27.000000
2437000000.000000,8.000000,20000000.000000,4,Mixedmode,0.049000,0.023000,-40.170000,7.500000,8.090000,-0.830000,-0.910000,-0.740000,-9.890000,-9.850000,-49.170000,-0.030000,-0.090000,0.240000,1.200000,1.230000,26.000000
2437000000.000000,10.000000,20000000.000000,4,Mixedmode,0.049000,0.026000,-38.780000,9.590000,10.300000,0.970000,0.790000,1.130000,-10.010000,-6.930000,-37.660000,0.010000,-0.010000,0.240000,1.240000,1.260000,26.000000
2437000000.000000,12.000000,20000000.000000,4,Mixedmode,0.049000,0.021000,-37.530000,11.990000,12.370000,2.630000,2.620000,2.650000,-9.940000,-12.240000,-35.210000,-0.030000,0.030000,0.240000,1.240000,1.240000,27.000000
2437000000.000000,14.000000,20000000.000000,4,Mixedmode,0.049000,0.026000,-37.730000,13.240000,13.810000,4.400000,4.280000,4.480000,-9.940000,-7.440000,-36.550000,-0.040000,0.060000,0.260000,1.210000,1.230000,26.000000
2437000000.000000,16.000000,20000000.000000,4,Mixedmode,0.049000,0.023000,-36.270000,14.290000,14.680000,6.270000,6.150000,6.440000,-10.000000,-12.690000,-48.550000,-0.020000,-0.060000,0.240000,1.250000,1.280000,26.000000
2437000000.000000,18.000000,20000000.000000,4,Mixedmode,0.050000,0.025000,-28.650000,15.290000,15.570000,8.440000,8.430000,8.450000,-9.970000,-7.320000,-39.770000,-0.010000,0.020000,0.510000,1.280000,1.300000,27.000000
2437000000.000000,19.000000,20000000.000000,4,Mixedmode,0.049000,0.024000,-24.100000,15.600000,15.820000,9.460000,9.350000,9.520000,-9.970000,-12.590000,-34.150000,-0.040000,0.070000,0.530000,1.280000,1.310000,25.000000
2442000000.000000,4.000000,20000000.000000,4,Mixedmode,0.049000,0.022000,-40.220000,2.120000,3.550000,-5.860000,-5.940000,-5.790000,-9.940000,-10.160000,-39.960000,-0.010000,-0.080000,0.240000,1.260000,1.290000,26.000000
2442000000.000000,6.000000,20000000.000000,4,Mixedmode,0.051000,0.028000,-40.710000,5.530000,6.870000,-3.290000,-3.320000,-3.240000,-9.950000,-10.230000,-36.100000,-0.040000,-0.090000,0.170000,1.270000,1.260000,26.000000
2442000000.000000,8.000000,20000000.000000,4,Mixedmode,0.048000,0.023000,-40.350000,8.070000,9.010000,-0.800000,-0.890000,-0.710000,-10.040000,-8.660000,-38.990000,-0.040000,-0.030000,0.200000,1.260000,1.250000,26.000000
2442000000.000000,10.000000,20000000.000000,4,Mixedmode,0.048000,0.026000,-39.340000,9.350000,10.240000,0.990000,0.930000,1.020000,-10.070000,-9.730000,-34.890000,0.000000,-0.010000,0.250000,1.250000,1.250000,27.000000
2442000000.000000,12.000000,20000000.000000,4,Mixedmode,0.049000,0.022000,-37.650000,11.370000,12.040000,2.640000,2.600000,2.670000,-10.060000,-9.880000,-41.180000,-0.010000,-0.020000,0.240000,1.280000,1.290000,26.000000
2442000000.000000,14.000000,20000000.000000,4,Mixedmode,0.050000,0.027000,-37.950000,13.250000,13.800000,4.470000,4.370000,4.600000,-9.980000,-10.270000,-38.610000,-0.050000,-0.010000,0.240000,1.250000,1.250000,26.000000
2442000000.000000,16.000000,20000000.000000,4,Mixedmode,0.050000,0.023000,-37.600000,14.400000,14.560000,6.420000,6.320000,6.470000,-10.020000,-8.600000,-36.360000,0.000000,0.020000,0.200000,1.270000,1.280000,26.000000
2442000000.000000,18.000000,20000000.000000,4,Mixedmode,0.049000,0.024000,-30.090000,15.270000,15.850000,8.420000,8.370000,8.460000,-10.000000,-8.470000,-45.550000,0.000000,0.040000,0.400000,1.280000,1.260000,26.000000
2442000000.000000,19.000000,20000000.000000,4,Mixedmode,0.049000,0.022000,-25.830000,15.550000,15.930000,9.450000,9.420000,9.480000,-9.890000,-4.530000,-47.740000,-0.040000,0.100000,0.750000,1.310000,1.290000,26.000000
2447000000.000000,4.000000,20000000.000000,4,Mixedmode,0.050000,0.022000,-41.210000,2.470000,3.480000,-5.700000,-5.730000,-5.640000,-9.980000,-10.230000,-41.180000,-0.040000,-0.260000,0.200000,1.300000,1.260000,26.000000
2447000000.000000,6.000000,20000000.000000,4,Mixedmode,0.049000,0.028000,-39.700000,4.750000,6.500000,-3.020000,-3.070000,-2.980000,-9.990000,-8.390000,-41.840000,-0.020000,-0.170000,0.170000,1.240000,1.260000,27.000000
2447000000.000000,8.000000,20000000.000000,4,Mixedmode,0.049000,0.023000,-40.540000,7.780000,8.370000,-0.940000,-1.150000,-0.830000,-9.860000,-9.450000,-56.450000,-0.020000,-0.030000,0.170000,1.250000,1.250000,26.000000
2447000000.000000,10.000000,20000000.000000,4,Mixedmode,0.048000,0.024000,-39.320000,9.820000,10.720000,1.000000,0.930000,1.040000,-10.010000,-8.560000,-42.760000,0.010000,-0.070000,0.240000,1.260000,1.250000,27.000000
2447000000.000000,12.000000,20000000.000000,4,Mixedmode,0.053000,0.023000,-37.820000,11.470000,12.810000,2.750000,2.680000,2.850000,-10.040000,-12.010000,-43.490000,-0.020000,0.070000,0.190000,1.230000,1.220000,27.000000
2447000000.000000,14.000000,20000000.000000,4,Mixedmode,0.048000,0.023000,-38.830000,12.270000,14.020000,4.550000,4.450000,4.610000,-9.910000,-9.660000,-37.750000,-0.010000,-0.050000,0.210000,1.270000,1.260000,27.000000
2447000000.000000,16.000000,20000000.000000,4,Mixedmode,0.049000,0.028000,-37.520000,14.170000,14.330000,6.270000,6.230000,6.310000,-9.910000,-11.080000,-34.700000,-0.030000,-0.010000,0.260000,1.270000,1.270000,26.000000
2447000000.000000,18.000000,20000000.000000,4,Mixedmode,0.049000,0.022000,-28.860000,15.360000,15.690000,8.490000,8.400000,8.560000,-9.940000,-7.190000,-48.010000,-0.030000,0.050000,0.660000,1.280000,1.270000,26.000000
2447000000.000000,19.000000,20000000.000000,4,Mixedmode,0.050000,0.027000,-25.090000,15.600000,15.690000,9.540000,9.480000,9.600000,-9.980000,-7.900000,-48.450000,-0.040000,0.060000,0.810000,1.330000,1.330000,-26.000000
2452000000.000000,4.000000,20000000.000000,4,Mixedmode,0.050000,0.022000,-40.970000,3.990000,4.310000,-5.380000,-5.450000,-5.230000,-9.890000,-10.750000,-41.660000,-0.060000,-0.160000,0.160000,1.280000,1.310000,27.000000
2452000000.000000,6.000000,20000000.000000,4,Mixedmode,0.049000,0.027000,-41.040000,5.180000,5.880000,-3.130000,-3.180000,-3.090000,-9.960000,-9.350000,-41.590000,0.000000,-0.080000,0.220000,1.310000,1.330000,26.000000
2452000000.000000,8.000000,20000000.000000,4,Mixedmode,0.049000,0.027000,-40.270000,6.920000,8.350000,-0.870000,-1.010000,-0.800000,-9.960000,-11.530000,-53.510000,-0.030000,-0.090000,0.220000,1.290000,1.240000,26.000000
2452000000.000000,10.000000,20000000.000000,4,Mixedmode,0.050000,0.021000,-40.150000,9.260000,10.780000,1.030000,0.930000,1.110000,-9.960000,-9.350000,-43.260000,-0.010000,-0.020000,0.190000,1.270000,1.260000,27.000000
2452000000.000000,12.000000,20000000.000000,4,Mixedmode,0.049000,0.028000,-38.170000,11.230000,12.360000,2.760000,2.630000,2.900000,-9.960000,-10.370000,-35.410000,-0.040000,0.100000,0.180000,1.280000,1.290000,27.000000
2452000000.000000,14.000000,20000000.000000,4,Mixedmode,0.050000,0.023000,-37.540000,13.030000,14.320000,4.480000,4.460000,4.510000,-10.050000,-10.770000,-35.880000,0.020000,-0.010000,0.260000,1.280000,1.310000,27.000000
2452000000.000000,16.000000,20000000.000000,4,Mixedmode,0.048000,0.027000,-36.410000,14.690000,14.990000,6.410000,6.370000,6.430000,-9.970000,-11.820000,-38.230000,-0.030000,-0.010000,0.220000,1.310000,1.340000,27.000000
2452000000.000000,18.000000,20000000.000000,4,Mixedmode,0.050000,0.021000,-29.300000,15.370000,15.620000,8.400000,8.320000,8.450000,-10.050000,-12.040000,-42.070000,-0.030000,-0.030000,0.490000,1.320000,1.310000,27.000000
2452000000.000000,19.000000,20000000.000000,4,Mixedmode,0.049000,0.027000,-24.460000,15.690000,15.830000,9.510000,9.440000,9.560000,-10.060000,-7.210000,-33.780000,-0.010000,-0.050000,0.820000,1.320000,1.340000,-26.000000
2457000000.000000,4.000000,20000000.000000,4,Mixedmode,0.050000,0.023000,-41.440000,1.810000,4.370000,-5.700000,-5.850000,-5.590000,-10.000000,-10.640000,-38.540000,-0.040000,-0.200000,0.190000,1.310000,1.300000,27.000000
2457000000.000000,6.000000,20000000.000000,4,Mixedmode,0.048000,0.021000,-40.600000,5.180000,7.130000,-3.160000,-3.190000,-3.140000,-10.030000,-12.990000,-43.240000,-0.030000,-0.170000,0.240000,1.300000,1.290000,26.000000
2457000000.000000,8.000000,20000000.000000,4,Mixedmode,0.050000,0.026000,-40.560000,7.050000,9.690000,-0.990000,-1.220000,-0.860000,-10.070000,-10.120000,-43.290000,-0.010000,-0.120000,0.220000,1.300000,1.320000,27.000000
2457000000.000000,10.000000,20000000.000000,4,Mixedmode,0.049000,0.022000,-40.070000,9.230000,10.870000,1.160000,1.120000,1.220000,-9.980000,-10.860000,-42.210000,-0.010000,-0.100000,0.210000,1.310000,1.320000,26.000000
