Channel Frequency(Hz),Power Level(dBm),Channel BW(Hz),DataRate/MCS Index,Frame Format,DUT Configuration Time,IQ Spectrum Meas Time,SM Violation(%) ,SMM(dB),SMM(dB)(-33MHz  -  -30MHz) ,SMM(dB)(-30MHz  -  -20MHz) ,SMM(dB)(-20MHz  -  -11MHz) ,SMM(dB)(-11MHz  -  9MHz) ,SMM(dB)(-9MHz  -  9MHz) ,SMM(dB)(9MHz  -  11MHz) ,SMM(dB)(11MHz  -  20MHz) ,SMM(20MHz  -  33MHz) 
2422000000.000000,8.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,10.980000,12.080000,11.150000,11.130000,0.000000,9.360000,9.710000,11.390000,9.560000
2422000000.000000,10.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.014000,0.000000,0.000000,8.120000,10.960000,9.750000,9.310000,0.000000,9.930000,9.730000,10.000000,8.480000
2422000000.000000,12.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.014000,0.000000,0.000000,7.940000,10.020000,10.190000,9.640000,0.000000,9.360000,9.100000,9.430000,8.200000
2422000000.000000,14.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,7.470000,8.410000,10.870000,9.720000,0.000000,9.310000,9.260000,8.870000,6.520000
2422000000.000000,16.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.015000,0.000000,0.000000,6.190000,6.980000,10.010000,9.230000,0.000000,10.160000,10.010000,6.720000,6.390000
2422000000.000000,18.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,4.660000,5.670000,10.740000,9.720000,0.000000,10.760000,10.850000,3.990000,3.870000
2422000000.000000,19.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.014000,0.000000,0.000000,2.970000,4.070000,10.370000,9.570000,0.000000,9.070000,8.980000,3.630000,2.640000
2427000000.000000,4.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,10.240000,13.200000,10.330000,10.070000,0.000000,9.980000,10.160000,12.820000,10.830000
2427000000.000000,6.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.015000,0.000000,0.000000,10.850000,12.770000,9.140000,8.700000,0.000000,10.050000,10.030000,12.940000,9.940000
2427000000.000000,8.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,10.940000,13.170000,10.000000,9.610000,0.000000,10.560000,10.690000,11.940000,10.440000
2427000000.000000,10.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.014000,0.000000,0.000000,9.120000,10.250000,10.360000,9.970000,0.000000,10.210000,10.150000,10.940000,8.100000
2427000000.000000,12.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,9.000000,11.340000,10.960000,10.050000,0.000000,9.980000,10.550000,9.700000,8.800000
2427000000.000000,14.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.015000,0.000000,0.000000,7.440000,8.100000,9.850000,8.910000,0.000000,9.630000,9.470000,8.470000,6.990000
2427000000.000000,16.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,6.350000,7.910000,10.720000,9.640000,0.000000,10.560000,10.780000,7.130000,5.970000
2427000000.000000,18.000000,20000000.000000,MCS 4,Mixedmode,0.050000,0.014000,0.000000,0.000000,3.500000,4.910000,10.440000,9.830000,0.000000,9.750000,10.230000,4.590000,2.980000
2427000000.000000,19.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.014000,0.000000,0.000000,3.430000,4.060000,10.400000,9.660000,0.000000,10.360000,10.490000,5.110000,3.420000
2432000000.000000,4.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.016000,0.000000,0.000000,11.230000,12.850000,8.910000,8.340000,0.000000,9.860000,9.570000,12.540000,11.290000
2432000000.000000,6.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.015000,0.000000,0.000000,11.100000,13.210000,10.190000,9.680000,0.000000,9.930000,10.340000,12.580000,10.870000
2432000000.000000,8.000000,20000000.000000,MCS 4,Mixedmode,0.050000,0.017000,0.000000,0.000000,10.650000,11.840000,9.900000,9.200000,0.000000,10.320000,10.190000,12.810000,10.550000
2432000000.000000,10.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.014000,0.000000,0.000000,10.560000,10.940000,10.760000,10.230000,0.000000,9.730000,9.270000,11.500000,10.010000
2432000000.000000,12.000000,20000000.000000,MCS 4,Mixedmode,0.050000,0.015000,0.000000,0.000000,8.380000,9.280000,9.170000,8.510000,0.000000,9.740000,9.650000,8.940000,8.510000
2432000000.000000,14.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,7.410000,9.090000,10.000000,9.310000,0.000000,9.360000,9.210000,8.510000,7.060000
2432000000.000000,16.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,6.160000,7.280000,10.730000,10.010000,0.000000,10.130000,10.840000,7.220000,6.780000
2432000000.000000,18.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.014000,0.000000,0.000000,3.950000,5.040000,9.420000,8.300000,0.000000,10.190000,9.710000,4.170000,2.410000
2432000000.000000,19.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,3.190000,3.640000,10.490000,9.250000,0.000000,10.550000,10.460000,3.280000,2.930000
2437000000.000000,4.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.015000,0.000000,0.000000,10.900000,12.110000,10.480000,9.950000,0.000000,10.790000,10.740000,12.690000,9.760000
2437000000.000000,6.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,10.520000,13.640000,9.450000,8.840000,0.000000,9.590000,9.700000,12.270000,11.430000
2437000000.000000,8.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.014000,0.000000,0.000000,10.840000,12.000000,9.940000,9.280000,0.000000,10.150000,10.130000,11.920000,9.820000
2437000000.000000,10.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.014000,0.000000,0.000000,9.670000,11.400000,10.830000,9.920000,0.000000,10.940000,10.380000,10.490000,9.470000
2437000000.000000,12.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,8.740000,9.410000,11.190000,10.070000,0.000000,10.840000,10.220000,9.250000,7.370000
2437000000.000000,14.000000,20000000.000000,MCS 4,Mixedmode,0.047000,0.015000,0.000000,0.000000,8.420000,8.760000,10.730000,10.190000,0.000000,11.260000,10.400000,8.410000,7.530000
2437000000.000000,16.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,6.930000,8.170000,9.360000,9.130000,0.000000,9.460000,9.510000,7.180000,5.610000
2437000000.000000,18.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.015000,0.000000,0.000000,4.060000,4.200000,9.390000,8.910000,0.000000,11.280000,11.320000,4.460000,3.520000
2437000000.000000,19.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.015000,0.000000,0.000000,3.620000,4.320000,10.210000,9.700000,0.000000,10.130000,10.430000,4.400000,2.880000
2442000000.000000,4.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,12.200000,12.860000,11.140000,10.560000,0.000000,10.110000,10.310000,13.000000,10.680000
2442000000.000000,6.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.016000,0.000000,0.000000,11.160000,13.600000,10.490000,9.700000,0.000000,10.170000,10.470000,12.250000,11.060000
2442000000.000000,8.000000,20000000.000000,MCS 4,Mixedmode,0.050000,0.015000,0.000000,0.000000,11.360000,12.920000,11.280000,10.720000,0.000000,10.000000,10.270000,12.660000,10.580000
2442000000.000000,10.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.016000,0.000000,0.000000,8.920000,11.900000,10.340000,9.700000,0.000000,8.750000,8.620000,10.940000,8.500000
2442000000.000000,12.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.014000,0.000000,0.000000,8.450000,9.910000,8.940000,8.060000,0.000000,10.490000,10.720000,9.460000,7.790000
2442000000.000000,14.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.015000,0.000000,0.000000,7.140000,7.970000,9.720000,9.470000,0.000000,10.240000,10.190000,8.660000,7.570000
2442000000.000000,16.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,5.890000,5.940000,10.330000,9.480000,0.000000,9.230000,9.780000,6.460000,5.750000
2442000000.000000,18.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,4.220000,3.780000,10.150000,9.510000,0.000000,11.320000,11.330000,4.460000,3.630000
2442000000.000000,19.000000,20000000.000000,MCS 4,Mixedmode,0.050000,0.015000,0.000000,0.000000,3.230000,5.020000,10.790000,9.670000,0.000000,11.510000,11.640000,4.620000,3.670000
2447000000.000000,4.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.014000,0.000000,0.000000,11.080000,12.170000,8.200000,7.570000,0.000000,9.990000,9.500000,12.290000,10.290000
2447000000.000000,6.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,11.490000,12.440000,8.840000,8.240000,0.000000,9.380000,9.470000,11.520000,10.500000
2447000000.000000,8.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,11.480000,13.000000,10.490000,9.880000,0.000000,11.220000,10.700000,12.970000,10.930000
2447000000.000000,10.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,9.340000,11.420000,10.200000,9.440000,0.000000,9.790000,9.900000,10.770000,8.950000
2447000000.000000,12.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.014000,0.000000,0.000000,8.370000,9.820000,11.380000,10.770000,0.000000,11.000000,10.380000,9.410000,7.920000
2447000000.000000,14.000000,20000000.000000,MCS 4,Mixedmode,0.047000,0.016000,0.000000,0.000000,8.330000,9.670000,10.390000,9.780000,0.000000,10.580000,10.410000,8.540000,7.800000
2447000000.000000,16.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,4.970000,6.610000,9.530000,8.820000,0.000000,9.920000,9.600000,6.230000,5.000000
2447000000.000000,18.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,4.670000,5.770000,10.940000,10.120000,0.000000,10.410000,10.610000,4.850000,4.710000
2447000000.000000,19.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.014000,0.000000,0.000000,2.740000,4.230000,9.260000,8.540000,0.000000,9.580000,9.720000,4.070000,2.780000
2452000000.000000,4.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,11.260000,13.090000,9.210000,8.390000,0.000000,10.980000,11.340000,12.850000,11.050000
2452000000.000000,6.000000,20000000.000000,MCS 4,Mixedmode,0.050000,0.016000,0.000000,0.000000,11.120000,12.990000,9.860000,8.760000,0.000000,10.170000,9.880000,11.650000,10.540000
2452000000.000000,8.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.015000,0.000000,0.000000,11.130000,12.280000,10.670000,9.690000,0.000000,11.000000,11.050000,12.410000,10.900000
2452000000.000000,10.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,9.580000,10.360000,9.910000,9.200000,0.000000,10.560000,10.430000,9.740000,8.450000
2452000000.000000,12.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.014000,0.000000,0.000000,7.610000,9.250000,9.350000,8.680000,0.000000,9.590000,9.290000,9.050000,6.730000
2452000000.000000,14.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,7.130000,8.550000,10.220000,9.500000,0.000000,10.830000,10.730000,7.290000,6.570000
2452000000.000000,16.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.015000,0.000000,0.000000,5.500000,7.070000,11.070000,10.200000,0.000000,9.870000,10.490000,6.750000,5.870000
2452000000.000000,18.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.016000,0.000000,0.000000,4.330000,4.660000,9.020000,8.390000,0.000000,8.670000,8.200000,4.580000,3.450000
2452000000.000000,19.000000,20000000.000000,MCS 4,Mixedmode,0.050000,0.014000,0.000000,0.000000,1.960000,3.300000,10.230000,9.670000,0.000000,11.010000,10.470000,3.610000,2.510000
2457000000.000000,4.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,9.550000,12.450000,11.010000,10.220000,0.000000,10.560000,9.810000,12.530000,10.220000
2457000000.000000,6.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,11.260000,13.190000,9.550000,8.540000,0.000000,10.410000,10.870000,11.080000,10.070000
2457000000.000000,8.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,10.000000,12.020000,9.920000,8.880000,0.000000,9.440000,9.140000,12.790000,10.930000
2457000000.000000,10.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.014000,0.000000,0.000000,9.090000,8.920000,10.360000,9.750000,0.000000,11.220000,11.480000,10.280000,8.800000
2457000000.000000,12.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.016000,0.000000,0.000000,8.540000,10.370000,10.420000,9.710000,0.000000,9.860000,9.740000,10.360000,8.400000
2457000000.000000,14.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,6.560000,9.120000,8.930000,7.990000,0.000000,9.990000,9.370000,8.690000,7.510000
2457000000.000000,16.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.015000,0.000000,0.000000,5.420000,7.540000,10.310000,9.530000,0.000000,9.110000,9.060000,6.630000,5.850000
2457000000.000000,18.000000,20000000.000000,MCS 4,Mixedmode,0.050000,0.015000,0.000000,0.000000,4.220000,5.990000,9.800000,9.290000,0.000000,10.860000,10.890000,4.880000,4.460000
2457000000.000000,19.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.015000,0.000000,0.000000,2.390000,4.250000,9.970000,9.830000,0.000000,9.790000,9.000000,4.890000,3.160000
2462000000.000000,4.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.016000,0.000000,0.000000,11.270000,12.600000,10.220000,9.760000,0.000000,8.740000,9.000000,11.600000,10.670000
2462000000.000000,6.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,11.580000,12.850000,10.120000,9.500000,0.000000,10.820000,10.850000,12.650000,11.110000
2462000000.000000,8.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,10.400000,12.340000,10.040000,9.060000,0.000000,9.620000,9.830000,11.470000,10.830000
2462000000.000000,10.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.014000,0.000000,0.000000,8.420000,9.280000,9.880000,9.310000,0.000000,9.650000,9.590000,10.010000,8.000000
2462000000.000000,12.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.016000,0.000000,0.000000,8.730000,10.010000,10.190000,9.280000,0.000000,10.140000,10.390000,9.630000,8.330000
2462000000.000000,14.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,7.400000,8.340000,9.710000,8.860000,0.000000,9.320000,9.400000,7.840000,6.760000
2462000000.000000,16.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,6.430000,7.360000,11.290000,10.310000,0.000000,10.890000,10.330000,6.290000,5.970000
2462000000.000000,18.000000,20000000.000000,MCS 4,Mixedmode,0.050000,0.014000,0.000000,0.000000,3.120000,3.140000,8.690000,8.300000,0.000000,9.960000,10.230000,4.560000,3.100000
2462000000.000000,19.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,3.200000,3.680000,9.670000,8.890000,0.000000,9.490000,9.180000,3.470000,2.740000
2467000000.000000,4.000000,20000000.000000,MCS 4,Mixedmode,0.050000,0.015000,0.000000,0.000000,11.080000,13.280000,9.470000,8.800000,0.000000,9.260000,9.350000,12.950000,10.080000
2467000000.000000,6.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.015000,0.000000,0.000000,10.530000,12.360000,8.210000,7.520000,0.000000,9.650000,9.130000,12.450000,10.750000
2467000000.000000,8.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,10.370000,12.670000,10.940000,10.440000,0.000000,10.540000,10.350000,11.920000,8.960000
2467000000.000000,10.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.014000,0.000000,0.000000,8.890000,10.810000,9.930000,9.260000,0.000000,10.330000,10.690000,10.510000,9.180000
2467000000.000000,12.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,8.980000,9.240000,10.600000,9.910000,0.000000,10.500000,10.370000,10.270000,8.370000
2467000000.000000,14.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.015000,0.000000,0.000000,7.100000,7.990000,9.460000,8.660000,0.000000,9.770000,9.700000,8.660000,7.140000
2467000000.000000,16.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,5.170000,7.290000,10.450000,9.380000,0.000000,9.920000,10.100000,7.230000,5.680000
2467000000.000000,18.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.014000,0.000000,0.000000,3.830000,5.340000,9.350000,8.610000,0.000000,9.320000,8.800000,5.230000,3.350000
2467000000.000000,19.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.016000,0.000000,0.000000,3.320000,4.070000,10.120000,9.290000,0.000000,9.370000,9.020000,4.330000,2.740000
2472000000.000000,4.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,10.440000,13.090000,9.010000,8.320000,0.000000,9.940000,9.920000,11.830000,10.220000
2472000000.000000,6.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.016000,0.000000,0.000000,11.970000,12.890000,9.490000,9.320000,0.000000,9.250000,9.360000,13.110000,11.410000
2472000000.000000,8.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,11.290000,13.310000,10.660000,9.600000,0.000000,10.530000,10.720000,11.480000,10.010000
2472000000.000000,10.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.016000,0.000000,0.000000,9.670000,11.080000,9.480000,8.220000,0.000000,8.540000,8.710000,9.500000,8.360000
2472000000.000000,12.000000,20000000.000000,MCS 4,Mixedmode,0.050000,0.016000,0.000000,0.000000,8.740000,9.630000,9.230000,8.450000,0.000000,9.770000,9.320000,9.440000,8.330000
2472000000.000000,14.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.015000,0.000000,0.000000,6.960000,8.240000,9.630000,8.760000,0.000000,10.290000,10.640000,8.050000,6.930000
2472000000.000000,16.000000,20000000.000000,MCS 4,Mixedmode,0.050000,0.015000,0.000000,0.000000,5.740000,7.120000,10.760000,10.570000,0.000000,10.230000,10.360000,6.250000,5.510000
2472000000.000000,18.000000,20000000.000000,MCS 4,Mixedmode,0.048000,0.014000,0.000000,0.000000,2.800000,3.560000,9.700000,9.010000,0.000000,9.520000,9.270000,3.550000,3.140000
2472000000.000000,19.000000,20000000.000000,MCS 4,Mixedmode,0.049000,0.016000,0.000000,0.000000,2.670000,4.290000,8.800000,8.030000,0.000000,9.940000,9.200000,3.620000,2.060000
2412000000.000000,4.000000,20000000.000000,MCS 7,Mixedmode,0.048000,0.015000,0.000000,0.000000,11.160000,13.110000,9.900000,10.030000,0.000000,8.870000,9.060000,13.110000,10.420000
2412000000.000000,6.000000,20000000.000000,MCS 7,Mixedmode,0.049000,0.015000,0.000000,0.000000,10.670000,13.680000,9.910000,10.050000,0.000000,10.380000,10.630000,12.290000,11.170000
2412000000.000000,8.000000,20000000.000000,MCS 7,Mixedmode,0.049000,0.014000,0.000000,0.000000,11.480000,13.130000,9.600000,9.810000,0.000000,11.100000,10.860000,11.290000,11.090000
2412000000.000000,10.000000,20000000.000000,MCS 7,Mixedmode,0.048000,0.016000,0.000000,0.000000,10.010000,11.470000,10.400000,10.740000,0.000000,9.510000,9.650000,9.470000,9.100000
2412000000.000000,12.000000,20000000.000000,MCS 7,Mixedmode,0.049000,0.015000,0.000000,0.000000,8.140000,9.680000,9.080000,8.820000,0.000000,8.630000,8.610000,10.460000,8.490000
2412000000.000000,14.000000,20000000.000000,MCS 7,Mixedmode,0.048000,0.016000,0.000000,0.000000,8.340000,8.860000,8.650000,8.900000,0.000000,9.760000,9.660000,8.830000,7.350000
2412000000.000000,16.000000,20000000.000000,MCS 7,Mixedmode,0.049000,0.014000,0.000000,0.000000,6.830000,7.920000,9.940000,10.100000,0.000000,10.330000,10.450000,6.580000,5.440000
2412000000.000000,18.000000,20000000.000000,MCS 7,Mixedmode,0.048000,0.016000,0.000000,0.000000,5.250000,5.560000,11.140000,11.050000,0.000000,11.560000,10.890000,6.120000,4.780000
2412000000.000000,19.000000,20000000.000000,MCS 7,Mixedmode,0.049000,0.015000,0.000000,0.000000,4.030000,4.460000,10.740000,10.640000,0.000000,10.940000,10.210000,3.540000,2.560000
2417000000.000000,4.000000,20000000.000000,MCS 7,Mixedmode,0.048000,0.015000,0.000000,0.000000,10.780000,13.160000,10.070000,9.930000,0.000000,10.680000,10.780000,12.470000,10.390000
2417000000.000000,6.000000,20000000.000000,MCS 7,Mixedmode,0.050000,0.015000,0.000000,0.000000,11.860000,13.830000,11.460000,10.670000,0.000000,11.140000,11.170000,12.910000,10.850000
2417000000.000000,8.000000,20000000.000000,MCS 7,Mixedmode,0.048000,0.015000,0.000000,0.000000,11.510000,13.190000,10.760000,10.590000,0.000000,9.810000,9.850000,12.300000,10.660000
2417000000.000000,10.000000,20000000.000000,MCS 7,Mixedmode,0.050000,0.016000,0.000000,0.000000,9.870000,11.530000,9.880000,10.290000,0.000000,9.790000,9.830000,10.080000,7.920000
2417000000.000000,12.000000,20000000.000000,MCS 7,Mixedmode,0.048000,0.014000,0.000000,0.000000,8.470000,9.960000,9.710000,9.550000,0.000000,9.530000,9.960000,9.290000,8.740000
2417000000.000000,14.000000,20000000.000000,MCS 7,Mixedmode,0.050000,0.015000,0.000000,0.000000,7.700000,9.630000,10.190000,9.400000,0.000000,9.620000,8.840000,8.510000,7.560000
